career,interests,strengths,field,education,learning_rate,time_horizon,risk_tolerance
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Science,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Tech,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Tech,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Art","Creativity, Attention to Detail",Tech,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Visual Thinking",Science,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Fashion, Textiles, Trends, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Fashion Designer,"Sketching, Fashion, Trends, Art","Creativity, Visual Thinking",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Fashion Designer,"Sketching, Fashion, Textiles, Art","Creativity, Attention to Detail",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Textiles, Art","Patience, Creativity",Tech,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Tech,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Textile Designer,"Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Creativity, Technical Knowledge",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Textile Designer,"Patterns, Fabric Science, Textiles, Art","Patience, Creativity",Tech,Bachelor's,Steady,Short (1-2 yrs),Medium
